id,price_sky,score_reviews_sky,location_sky
21088346,1,5,6
21118008,1,5,6
21118505,1,5,6
21389280,1,5,6
21510850,1,5,6
21694582,1,5,6
22668817,1,3,3
22695464,2,5,6
23127198,5,5,6
23245446,3,5,6
23372332,3,5,6
23383795,1,5,5
23413158,1,5,6
23564159,3,5,6
23663727,1,5,5
23770058,2,5,6
24170586,2,5,6
24282417,1,5,6
24310876,1,5,6
24320291,1,5,6
24332091,1,5,5
24332788,1,5,6
24362606,2,5,6
24619084,1,5,6
24750863,1,5,6
24864360,1,5,6
24957092,1,5,6
24962104,1,5,6
25216888,1,5,6
26436905,3,5,6
26943214,1,5,5
27015487,2,5,6
27365056,1,5,6
27630987,2,5,6
28049318,1,5,6
28238385,10,4,6
28423788,2,5,6
28538264,2,5,6
28771718,2,5,6
28927248,1,5,6
29022713,1,5,6
29034301,2,5,6
29652969,2,5,6
29958982,1,5,6
30359681,1,3,5
30392139,1,5,6
30950631,2,4,6
31161940,2,5,6
31246546,1,5,6
31355493,4,4,6
31689120,1,5,6
31870081,1,5,6
31944870,1,5,5
32017749,1,3,6
32205763,1,5,6
32358940,4,5,6
32360431,2,5,6
32465094,1,5,6
32667214,1,5,6
32678019,2,5,6
32733444,1,5,6
33064237,1,5,6
33107844,1,5,6
33127523,2,5,6
33243994,2,5,6
33259870,2,5,6
33342180,1,5,6
33353460,2,5,6
33356081,1,5,6
33410031,1,5,6
33429962,2,5,6
33698495,1,3,6
34005063,2,4,6
34189275,1,5,5
34212440,1,5,5
34270436,2,5,6
34698240,2,5,6
35207919,1,5,6
35742550,1,5,6
171017,1,5,5
258000,1,5,6
260875,1,5,5
786441,1,5,6
847611,1,2,5
974116,1,4,4
1015645,1,5,5
1251238,1,5,3
1697549,1,5,5
2130646,1,5,5
2139510,1,5,5
2239534,1,5,5
2293580,1,5,4
2313262,1,5,5
2559304,1,5,5
3045488,1,5,4
4323952,1,5,5
4427651,1,5,5
4735303,1,5,5
4919086,1,5,5
5255860,1,5,5
5328239,1,5,6
5392319,1,5,5
5493555,1,5,6
5509153,1,5,5
5742670,1,5,6
5747232,1,5,6
5809845,1,5,6
5931088,1,5,5
6046203,1,5,6
6052392,1,5,6
6113465,1,5,5
6322193,1,5,4
6680978,1,5,6
6835050,2,5,5
7465114,1,5,4
7678590,1,5,5
8452904,3,5,6
8529015,1,5,6
8898634,1,5,6
9226131,1,5,6
10734621,1,5,5
11835155,1,5,6
11843726,1,5,5
12336587,1,5,5
13190175,1,5,5
13630726,1,5,5
14090029,1,5,6
14650877,1,5,5
15110608,1,5,6
15640492,1,5,5
16001588,1,5,5
16171176,1,5,6
16431669,1,5,5
16752468,1,5,5
16907504,2,5,6
17183170,1,5,5
17219944,1,5,6
17297049,3,5,6
17513447,1,5,6
17621154,1,5,6
17756501,1,5,6
17770957,1,5,5
17772591,1,5,6
17787177,1,5,6
17912315,1,5,6
19174709,1,5,6
19221212,1,5,5
19233536,2,3,6
19312582,1,5,5
19385539,1,5,5
19758294,1,5,5
20761132,1,5,6
20929709,1,5,6
20954742,1,5,5
21038158,1,5,5
21159575,1,5,5
21632842,1,5,5
21746570,1,5,5
21798008,1,5,6
21808581,1,5,6
21809388,1,5,6
21899257,2,5,6
22026765,1,5,5
22043480,1,5,5
22114265,3,5,6
22394961,1,5,5
22629527,1,5,5
22786338,1,5,6
23015209,1,5,6
23133829,1,3,3
23269201,1,5,6
23384124,1,5,6
23627817,2,5,3
23729531,3,5,6
23803420,1,5,5
23897037,2,5,6
23969300,1,5,5
24062866,1,5,6
24090828,1,5,6
24193504,1,5,5
24213845,1,5,5
24247397,1,5,4
24257963,1,5,6
24350543,1,5,6
24388278,1,5,5
24407653,1,5,6
24490565,1,5,5
24555714,1,5,5
24823562,1,3,6
24868530,2,5,6
26561602,1,5,5
26932169,1,5,6
27077413,2,5,6
27154171,1,5,5
27156090,1,5,6
27212449,2,5,6
27484495,1,5,5
27768827,2,5,6
28047429,1,5,5
28067156,1,4,3
28067695,1,4,3
28067781,1,5,4
28099048,1,5,6
28244330,1,5,3
28471486,1,5,6
28602137,1,5,6
28863572,1,5,5
28887808,1,5,6
28928507,1,5,6
29489364,1,5,5
29581711,1,5,6
29655560,1,5,5
30410259,1,5,5
30497350,1,5,5
30687911,1,5,6
30760828,1,5,6
31084415,1,5,5
31711232,1,4,4
31918255,2,5,6
31952121,1,5,6
32152295,1,4,6
32187663,1,5,6
32436769,1,4,4
32486582,1,5,4
32512406,1,5,5
32929166,1,5,6
33165103,1,5,5
33243182,1,5,5
33344457,2,5,6
33378149,3,5,6
33414537,1,5,6
33439022,1,4,4
33446835,1,5,6
33494159,1,5,5
33502476,1,5,6
33504476,1,5,5
33537157,1,4,6
33542765,1,5,6
33556666,2,5,6
33569498,1,4,5
33570924,1,4,6
33628197,1,5,6
33707247,1,5,5
33798813,1,5,5
33831261,1,5,5
34187575,1,5,6
34389535,1,5,4
34557021,1,5,6
34597005,1,5,3
34672606,1,3,3
35031951,1,5,6
35155812,1,5,5
143329,1,5,6
341076,1,5,5
357951,1,5,6
397875,1,5,3
486150,1,3,3
803364,1,5,6
918194,1,5,5
1042759,1,5,5
1086828,1,5,5
1113509,1,5,5
1652626,1,5,6
2669027,1,5,6
2683933,1,5,6
2944362,1,5,6
3097498,1,5,5
3289087,1,5,5
3672429,1,5,6
3709371,1,5,5
4102322,1,5,6
4180697,1,5,5
4190250,1,5,5
4656747,2,5,5
4926874,1,5,6
5110815,1,5,5
5156553,1,5,6
5207832,1,5,5
5470775,1,5,5
5602780,1,5,5
5662506,1,5,6
5702963,1,5,5
5714161,2,5,6
5808915,2,5,6
5923813,1,5,5
5974542,1,5,5
6011479,1,5,5
6208003,2,5,6
6250581,1,5,5
6269425,1,5,6
7313469,1,5,6
7944453,1,5,5
8533145,1,5,6
9980820,2,5,5
10435064,1,5,6
10615336,1,5,6
11111013,1,5,6
11454917,1,5,6
11696078,1,5,6
11812277,2,5,4
12127615,1,5,5
12315178,1,5,5
12446404,1,5,6
13292886,1,5,6
13872958,1,5,6
13887510,1,5,6
15118894,1,5,6
15325745,1,5,6
15610782,1,5,5
16096776,1,5,6
16249792,1,5,6
16307772,1,5,5
16437703,1,5,5
16497706,1,4,5
16786815,1,5,6
16848308,2,5,5
17268706,1,4,6
17276646,1,5,5
17461584,1,5,6
17461794,1,5,5
17596264,1,5,5
17741898,1,5,5
17798431,1,5,6
17939432,1,5,6
19268042,1,5,5
19599137,4,5,6
19747471,1,5,5
19829431,1,5,6
19829596,1,5,6
20020919,1,5,3
20075300,2,5,6
20241888,1,5,5
20368157,1,2,6
20703649,1,5,5
20807876,2,5,6
20975272,2,5,6
21133172,1,5,6
21188449,1,5,5
21790896,1,5,6
22100920,1,5,6
22119096,2,4,5
22762872,1,5,5
22842122,1,5,6
22842686,1,5,6
22923249,1,5,5
23001262,1,5,5
23142888,3,5,6
23335764,1,5,6
23352310,1,5,6
23404999,1,5,5
23639711,1,5,6
23684032,1,5,5
23719891,1,5,5
23779890,1,5,5
23829397,1,5,5
24025241,2,5,6
24094515,1,3,6
24317167,1,4,5
24333337,2,5,6
24652759,1,5,5
25026322,1,5,6
26144888,1,5,6
26288411,1,5,4
27424058,1,5,5
27588386,1,5,5
28886741,2,5,6
28972708,1,5,6
29182971,1,5,6
29199085,1,5,6
29383917,1,5,5
29916484,1,5,6
30001551,2,2,4
30906638,1,5,6
31433451,1,5,6
31503910,1,5,6
31579637,2,5,6
31587283,1,5,6
32004872,1,5,4
32150210,1,5,5
32252897,1,4,6
32284630,1,5,6
32334453,1,5,6
32421011,1,5,6
32513836,1,5,6
32637044,1,5,6
32711138,1,5,5
32796751,2,5,6
33000341,1,5,6
33110518,1,5,6
33136038,1,5,6
33136111,1,5,6
33328729,2,5,6
33342930,1,5,6
33383289,1,4,6
33384297,1,5,6
33397121,1,4,6
33410878,1,5,6
33440000,1,5,6
33442101,2,4,4
33512930,1,5,6
33519417,3,5,5
33587607,1,5,6
33737180,1,5,6
34242655,1,5,6
34301320,1,5,6
34355820,1,5,6
35181798,1,4,6
35963673,1,5,6
991949,1,5,5
1028515,1,5,5
1117686,2,5,4
1544848,2,5,5
1962869,1,5,6
1974301,1,5,5
2213911,1,5,6
2382430,1,5,6
2383425,1,5,6
2458138,1,5,6
3307502,1,5,5
3665717,1,5,5
4044428,1,5,6
4109607,1,5,6
4910696,1,5,5
4976055,1,5,5
5200803,1,5,5
5235077,1,5,5
5332745,1,5,5
5693785,1,5,5
5769730,1,5,5
5829689,1,5,5
5841282,1,5,6
5966405,1,5,5
6124285,1,5,6
6150773,1,5,6
6236858,2,5,6
6831147,1,5,5
7070627,1,5,6
7142920,1,5,6
7778008,1,5,5
8108504,1,5,6
8299011,1,5,5
8772567,2,5,6
8776690,1,5,6
8946982,1,5,6
9285509,1,5,5
10148756,1,5,5
10917359,1,5,6
11121755,1,4,4
11431593,2,5,6
11646878,1,5,6
13290437,1,5,6
14290439,1,5,5
14824338,1,5,6
15528244,1,5,5
15864515,1,5,6
16130660,1,5,6
16170152,1,5,5
16217801,1,5,6
16752859,1,5,5
17020876,1,5,6
17040823,1,5,5
17060593,1,5,5
17073502,1,5,6
17183499,1,4,4
17377887,1,5,5
17711372,1,5,5
17740736,2,5,6
17899097,1,5,5
17905975,2,5,5
17936767,1,5,6
17951799,1,5,6
17966871,1,5,6
18266632,1,5,5
18472337,1,5,5
18472877,1,5,5
18720966,1,5,6
19549989,1,5,6
19648387,1,5,5
19973883,1,5,6
20086808,1,5,6
20597045,1,5,5
21152731,1,4,4
21169893,1,5,4
21483187,2,5,3
21489337,1,5,6
21555606,1,5,6
21556607,1,5,6
22044183,1,5,5
22072631,1,5,5
22124456,2,5,6
22397841,1,5,5
22540275,1,5,6
22949567,3,5,5
23220227,1,5,6
23281172,1,5,5
23349467,1,5,6
23443810,1,5,5
23491404,1,5,5
24342203,1,5,5
24355234,2,5,5
24569387,1,5,6
25316097,1,5,6
25316616,1,4,4
25980997,1,5,6
26457531,1,5,6
26493310,1,5,6
27059733,1,5,6
27545867,1,5,6
27978077,1,5,5
28040825,1,5,5
28562331,1,5,5
28630389,1,5,5
28796183,2,5,4
28907735,1,5,6
28934380,1,5,5
28960887,1,5,6
29424355,1,5,4
29630964,1,3,6
29649419,1,3,6
29874613,1,5,6
30760281,1,5,6
31079807,1,5,4
31564421,1,3,3
31671395,1,5,5
31895981,2,5,6
32201467,1,5,6
32377675,1,5,5
32393267,1,5,6
32404033,1,4,5
32755870,2,4,6
32981331,1,5,6
32988469,2,5,5
33010425,1,5,5
33133032,2,5,5
33195302,2,5,6
33250795,2,5,6
33363089,1,5,6
33426917,1,5,6
33438453,1,5,5
33554503,1,4,6
33568607,1,5,6
33614595,2,5,6
33626910,1,5,6
33651439,1,5,6
33658757,1,5,6
33660280,1,5,5
33685191,2,5,6
33781996,1,5,6
34014983,1,5,6
34194037,1,5,5
34240612,1,5,6
34351453,2,5,4
34699225,1,5,6
35090851,1,5,5
35247040,1,4,6
35453106,1,5,5
79696,1,5,6
387543,1,5,4
426809,2,5,6
756319,1,5,5
801426,1,5,5
874618,1,5,5
883054,1,5,5
907887,1,4,4
1485286,1,5,5
1912740,1,5,6
2021727,1,4,5
2328099,1,5,5
2882178,2,4,5
3860797,1,5,6
4247649,1,5,4
4345156,1,5,5
4347355,1,5,5
4655731,1,5,6
4780220,1,5,6
4923511,1,5,6
4952779,1,5,5
5378311,1,5,5
5520025,1,5,6
5545360,1,5,5
5712497,1,5,6
5802776,1,4,4
5920601,1,5,6
5976654,1,5,6
6040179,1,5,5
6181531,1,5,4
6284626,1,5,6
6294838,1,5,5
6774871,1,5,6
7277619,1,5,6
8450503,2,4,5
8746998,1,5,5
8896909,1,5,5
10486735,1,5,5
10489431,1,5,5
10867747,1,5,6
11041473,1,5,5
11134956,1,5,6
11796199,1,5,6
11983673,1,5,4
12088958,1,5,5
12130792,1,5,6
12133681,1,5,5
12263409,3,5,6
12267017,1,5,5
12417333,2,5,6
13682872,1,5,6
14103309,1,5,6
14218671,1,5,5
14288292,1,5,5
14910340,1,5,5
14974962,1,5,5
15576916,1,5,6
15710154,1,5,5
16066603,1,5,6
16379990,2,5,4
16714559,1,5,6
16992162,1,5,5
17222246,1,5,4
17381307,1,5,5
17740460,1,3,4
17870916,1,5,5
17889061,2,5,5
17917613,2,5,6
20020747,1,5,5
20374586,1,4,3
20582726,1,5,6
20880206,1,5,5
20954164,1,5,6
21002623,1,5,6
21306109,2,5,6
21538413,2,5,6
21581087,1,5,6
21604936,1,5,5
21780186,1,5,6
21842759,1,5,6
21942961,1,5,6
22121146,1,3,3
22652818,1,5,6
22878178,1,5,6
22991731,1,5,5
23117570,10,5,6
23230211,1,5,4
23260803,1,5,5
23533213,1,5,6
23604781,2,5,3
23612508,1,5,5
23638641,1,5,6
23643224,1,5,6
23786556,1,5,5
23989821,1,5,5
24091716,1,5,5
24168619,1,5,6
24302034,1,5,5
24491561,1,5,5
24611397,1,5,5
24611741,1,4,3
24612246,1,3,3
24910880,1,5,5
25348967,1,5,5
25437721,1,5,4
25780866,1,5,5
26075700,1,5,6
26114857,1,5,5
26150676,2,5,6
26763193,1,5,5
26792781,1,5,6
27484417,1,5,6
28009480,1,5,5
28357297,1,5,6
28396096,1,5,6
28489832,1,5,5
29699028,1,5,6
29918032,1,5,6
30052107,1,3,5
30198136,1,5,6
30876377,1,5,6
31426086,1,5,6
31582871,1,4,5
31613045,1,5,5
31699762,1,5,6
31701599,1,5,6
31710962,1,5,6
32052583,1,5,6
32415722,2,5,6
32563986,1,5,6
32564656,1,5,6
32652219,1,3,5
32654496,1,3,4
32750596,1,5,5
32802129,1,5,6
33344242,2,5,6
33389009,1,5,6
33423543,1,5,6
33641809,1,5,6
33679061,1,5,6
33726705,1,3,6
34057182,1,5,4
34624052,1,5,6
34722430,1,5,5
34898957,1,5,4
35082308,1,5,6
36046293,2,5,6
36124888,1,5,6
102817,1,5,5
122514,1,5,5
367858,1,5,6
399879,1,5,6
642939,1,5,4
675846,1,5,6
759692,1,5,6
841823,1,5,4
946414,1,5,5
1111365,2,4,6
1146681,1,5,6
1543841,1,5,6
1645389,1,5,6
1648618,1,5,6
1789235,2,5,6
2306717,1,5,6
2572477,1,5,6
2588230,1,5,6
2648426,1,5,5
2746395,2,5,6
2850758,2,5,6
2914461,1,5,5
3081397,1,5,6
3268177,1,5,5
3524092,1,5,6
3672019,1,5,6
4114619,2,5,6
4159980,1,5,5
4256703,2,5,5
4661909,1,4,5
4820744,1,5,6
5062850,1,5,5
5082532,1,5,6
5118883,1,5,4
5353991,1,5,6
5448974,1,5,6
5456927,1,5,5
5469673,1,5,5
5597292,2,5,6
5624811,1,5,6
5780559,2,5,4
5798554,1,5,6
5934966,1,5,6
6052536,1,5,6
6205693,1,5,6
6433898,1,5,5
6456414,2,4,4
6523718,1,5,5
6733902,2,5,6
6805130,2,5,6
6847214,1,5,6
7004520,1,5,6
7019152,1,5,5
7336835,1,5,5
8746715,1,5,4
9410485,1,5,5
9520279,1,5,6
9574585,1,5,6
10467856,1,5,5
11388752,1,5,5
11580051,1,5,5
11858905,1,5,5
11930551,1,1,6
11968647,2,5,6
12031618,1,5,6
12184300,1,5,6
12788563,1,5,6
12799581,1,3,4
13143776,1,5,6
13756953,1,5,5
14047854,1,5,6
14049234,1,5,6
14846573,1,5,6
14913906,1,5,5
15360337,1,5,5
15461885,1,5,6
15547674,1,5,6
15778634,1,5,5
16077788,1,5,6
16169136,1,5,6
16296420,1,5,4
16777440,2,5,6
17019519,1,5,6
17209941,1,5,5
17318429,1,5,5
17339364,2,5,6
17355247,3,5,6
17512309,1,5,6
17542119,1,5,5
17580035,1,5,5
17615660,1,5,5
17799928,2,5,6
17843522,1,5,5
18110028,1,5,5
18531470,1,5,6
18640317,1,5,5
18972145,1,5,5
19279148,1,5,6
19509033,1,4,6
19742938,1,5,6
19985666,1,5,5
20059955,2,5,6
20220157,1,5,6
20756506,2,3,6
21114832,2,2,6
22056947,1,5,5
22096487,1,4,6
22182668,1,5,6
22313870,1,5,6
22465515,1,5,5
22492769,1,5,4
22663493,1,5,6
22787703,1,5,6
22847098,1,5,6
23098868,1,5,5
23261206,1,5,6
23273768,1,5,5
23424011,1,5,6
23426317,1,5,6
23502438,1,5,5
23576226,1,4,6
23610191,1,5,6
23711570,1,5,6
23977875,1,5,6
24006766,1,5,5
24034463,2,5,6
24054372,3,5,6
24093657,1,5,6
24094521,2,5,6
24133774,1,4,5
24176904,1,5,6
24183077,1,5,5
24273996,1,5,6
24293064,1,5,6
24295537,1,5,3
24332079,1,5,4
24342635,1,5,5
24369997,2,5,6
24481128,1,5,5
24491187,1,4,5
24721405,2,5,6
25090836,1,5,4
25258814,2,5,6
25559096,1,3,5
26343688,1,5,6
26514763,1,5,5
26518227,1,4,4
26598742,1,5,5
26805792,1,5,6
26862841,1,5,6
27156901,1,5,6
27199797,1,5,6
27657552,1,5,6
28147841,1,5,5
28324611,1,5,6
28535529,1,5,5
28881556,1,5,6
28946737,1,5,6
28957646,1,5,6
29354856,1,5,6
29359368,1,5,5
29534093,1,5,5
29648356,1,5,6
30223559,1,5,6
30245749,2,4,6
30290880,1,5,6
30415451,1,5,6
30760229,1,5,6
31067226,1,5,5
31218894,1,5,6
31611997,1,5,5
31831962,1,5,6
31832826,1,5,5
32000505,1,5,5
32333588,1,5,6
32338633,2,5,6
32349298,3,5,6
32417979,1,5,6
32542434,1,5,5
32736175,1,5,6
32949385,1,5,6
33011876,1,5,6
33113526,1,5,6
33331545,1,5,6
33332705,1,3,6
33361138,1,5,6
33392652,1,5,5
33482959,2,5,6
33493655,2,5,3
33516639,2,5,6
33612008,1,5,6
34357063,1,4,6
34506814,1,5,6
34886735,1,5,6
35243800,1,5,6
35936727,1,5,6
36335986,1,5,6
504777,1,5,5
965636,2,5,4
1800911,1,5,6
2106997,1,5,5
2148639,1,5,5
2398305,1,5,6
2611183,1,1,3
2620710,2,5,5
2621683,2,5,5
2673260,1,5,5
2766365,1,5,5
3362541,2,5,6
4336778,3,5,6
4823361,1,5,6
4852739,1,5,5
4932602,1,5,5
5182839,1,5,6
5588865,1,5,5
5632987,1,5,5
5847223,1,5,6
6075592,1,5,6
6143601,1,5,5
6287918,2,5,6
7100225,1,5,6
7271108,1,5,6
9265156,1,5,6
9506990,1,5,6
11388208,1,5,5
11580800,1,5,6
12127248,1,5,4
12186457,2,5,6
13037325,1,5,5
14280195,1,5,6
15744112,1,5,6
16826005,1,5,6
17503940,1,5,6
17837435,2,5,5
17904395,1,5,5
17966826,1,5,6
17985357,1,5,5
18003404,1,5,4
18020696,2,5,6
18187328,1,5,6
18277321,1,5,5
18400328,1,5,6
18614793,1,5,6
18810061,1,5,6
19094281,1,5,6
19207696,1,5,5
19962348,2,4,4
20581910,1,5,5
20685321,1,5,6
20688704,1,5,5
20912261,1,5,6
21072052,1,5,6
21503404,1,5,6
21615812,2,5,6
21793216,1,5,6
22467254,1,5,5
23334159,2,5,5
23365103,1,5,6
23462497,1,5,6
24082375,2,5,5
24362745,1,5,5
24730468,1,5,6
25303662,2,5,6
25312438,1,4,6
26156609,1,5,5
26739099,1,5,6
26834127,1,5,5
27353900,2,5,6
27898214,1,5,6
28192464,1,5,5
28380672,1,5,6
29293797,1,5,6
30392041,1,5,6
30925975,1,5,6
31257434,1,5,6
31970781,1,5,6
32124502,1,5,6
32125360,1,5,6
32465380,1,5,6
32563863,1,5,6
32656476,1,4,5
32863145,1,5,5
33007586,1,5,6
33042570,3,5,6
33108066,1,4,6
33217857,1,5,6
33369341,1,5,6
33494112,1,5,6
33519595,1,5,6
33524327,1,5,6
33585953,2,5,6
33712679,1,5,5
33746509,1,5,6
33957443,2,5,6
94043,2,5,5
300780,1,5,4
326369,1,5,6
717967,1,5,5
940409,1,5,6
957587,2,5,4
996360,1,5,5
1586259,2,5,6
1734055,1,5,6
1757132,1,5,5
1805675,1,5,5
2033228,1,5,4
2090884,1,5,4
2472298,1,5,5
2481918,1,5,5
2487389,1,5,5
2565425,1,5,5
2942812,1,5,5
3215988,1,5,6
3899992,1,5,5
4020459,1,5,5
4394570,1,5,3
4426682,1,5,6
4542299,1,5,6
4543722,2,5,6
4955237,1,5,5
5313488,1,5,6
5371908,1,5,6
5450101,2,5,5
5504100,1,5,6
5552791,1,5,5
5604374,1,5,6
5609442,2,5,6
5633624,1,5,5
5694642,1,5,6
5695682,1,5,6
5849605,1,5,5
5986123,1,5,5
6036302,1,5,6
6173037,1,5,4
6486511,1,5,5
6879570,1,5,6
7353358,1,5,5
7380763,1,5,5
7480868,1,5,6
8224063,1,5,5
8261800,1,5,5
8535901,1,5,6
8710900,1,5,6
8730213,1,4,6
8803488,2,5,5
9043513,1,5,6
9367780,1,5,5
9687553,1,5,5
10933483,2,5,5
11219992,1,5,5
11541385,2,5,4
12180654,1,5,6
12451005,1,5,6
12558469,1,5,5
12860064,3,5,6
12980997,1,5,5
14156572,1,5,5
14258077,1,5,5
14848977,1,5,6
15014599,2,5,3
15067896,1,5,6
15122253,1,5,4
15338403,1,5,6
15667132,1,5,5
15872154,1,5,6
16139467,1,5,5
16171314,1,5,4
16281028,1,5,6
16643908,1,5,4
16680663,1,5,5
16687723,1,5,6
16818969,1,5,6
17919475,1,5,6
18084440,1,5,5
18093732,1,5,5
18512998,3,4,4
18684966,1,5,6
18741370,1,5,5
18845447,1,5,5
18906043,1,5,5
19432115,1,5,5
19899454,1,5,6
19942514,2,5,6
20619353,1,5,6
21076887,1,5,6
21200354,1,5,6
21405746,1,5,6
21470483,2,5,6
21622989,1,5,6
21792871,1,4,5
22524034,1,5,4
23068078,1,5,5
23181017,1,5,6
23413188,1,5,5
23770936,1,5,6
24224283,1,5,6
24385515,1,5,5
24388564,1,5,6
24726795,1,5,6
25420162,1,5,5
25515666,1,5,6
25933470,1,4,6
26122339,1,5,6
26188966,1,5,5
26879702,1,4,4
27049399,1,5,6
27155327,1,5,5
28090933,1,5,6
28123170,2,5,6
28270707,1,5,5
29431360,1,5,5
29563366,2,5,6
29706010,1,5,6
29778754,1,5,6
29815435,2,5,6
29868297,1,5,4
30197583,1,5,5
30265384,1,5,6
30370056,1,5,6
30460136,1,5,6
30928573,1,5,3
31411131,1,5,5
31454741,1,4,5
31776781,1,5,5
31926796,1,5,5
32064215,1,5,6
32559769,1,5,5
32679536,1,5,5
32720597,1,5,6
32915604,1,5,5
32934500,1,5,6
33179802,1,5,6
33299117,1,5,5
33334005,1,5,5
33414216,1,5,6
33442331,2,5,6
33517501,5,5,6
33570481,1,5,6
33636156,2,5,6
33679068,1,5,6
34329926,1,5,5
34789085,1,5,6
34967984,1,5,6
35224344,1,5,5
35440435,1,5,5
536375,1,5,5
806673,1,5,6
904547,1,5,6
978818,1,5,5
1026837,1,5,4
1036449,1,5,6
1112756,2,4,6
1464907,1,5,5
1475382,1,5,5
2015108,1,4,5
2455491,1,5,5
2520677,1,5,6
2668883,1,5,5
3509415,1,5,6
3989020,1,5,5
4116940,1,5,6
4232684,2,5,6
4700500,1,5,5
5282523,2,5,5
5444980,1,5,6
5507447,1,5,5
5583715,1,5,5
5612315,1,5,5
5810595,1,5,5
5855772,1,5,6
6002304,1,5,4
6010963,1,4,5
6311342,1,5,6
6321636,1,5,5
6397731,1,5,4
6588075,1,5,5
6776289,1,5,5
6896641,1,5,5
7213897,1,5,6
7241834,1,5,6
7377596,1,5,5
7485198,1,5,5
7625661,1,5,6
8220510,1,5,5
9626169,1,5,5
10374926,1,5,5
11131107,1,5,5
11676529,1,5,6
12235483,1,5,6
12925466,1,5,6
13015180,1,5,5
14067541,1,5,5
14861593,1,3,5
15227893,1,5,5
15332872,1,5,6
16175722,1,5,6
16233748,1,5,6
16267412,1,5,5
16439078,1,5,6
17551294,1,5,5
17633638,1,5,5
17664537,1,5,6
17689099,1,5,5
17817451,1,5,6
17852509,1,5,6
17879686,2,5,6
17905526,1,5,5
19269941,1,5,5
19358717,1,5,6
19394878,2,4,6
19456503,1,3,4
19700363,1,5,5
20274235,1,5,5
21002654,1,5,6
21146140,1,5,4
21173749,1,4,4
21497736,1,5,6
21569861,1,5,6
22133440,1,5,6
22885426,1,5,5
22913145,1,5,5
23047775,2,5,6
23243080,1,5,5
23801579,1,5,6
23843562,1,5,6
23927347,1,5,5
23975728,1,5,5
23989798,1,5,3
25122111,1,5,5
25496178,1,5,6
26383911,1,5,5
26437648,1,3,5
26742369,1,5,6
27242748,1,5,6
27382003,2,5,6
28476532,1,5,6
29120588,1,5,5
29144803,1,5,6
29475937,1,5,6
29585061,1,5,6
29752557,1,5,6
29752749,1,5,6
29935733,2,4,3
30146745,1,5,6
30244075,1,5,5
30266713,1,5,6
31365996,3,5,3
31439265,1,5,6
31658249,2,5,6
31727074,1,5,6
31727148,1,5,6
32396949,1,5,6
32630335,1,5,6
32659257,1,5,6
32663602,1,5,6
32854787,1,5,6
32979559,1,5,5
33028703,1,5,5
33142350,1,5,6
33156150,2,5,6
33243064,1,5,6
33472172,1,5,6
33483894,1,3,3
33485501,1,5,6
33514942,1,5,5
33603937,1,4,3
33636473,1,5,4
33830730,1,5,6
33909177,1,5,5
33979045,1,5,6
34006071,2,5,6
34011356,1,5,6
34103759,1,2,3
34666622,2,4,6
36463651,1,5,6
