id,price_sky,score_reviews_sky,location_sky
16000868,1,5,6
16733238,1,5,5
16752299,1,5,6
16821035,1,5,5
17372501,2,5,6
17803800,1,5,4
18019620,1,5,5
18412212,2,5,6
19005092,1,5,5
19185484,1,5,5
19565609,1,5,5
19582172,1,5,6
20105033,2,5,6
20214006,1,5,5
20304883,1,5,5
20717560,1,5,6
21106750,1,5,5
21806347,2,5,5
21886208,1,5,5
21891632,1,4,4
22015612,1,5,5
22145152,2,5,6
22265180,2,5,5
22612547,1,5,6
22804665,1,5,5
23165983,1,5,5
23428237,2,5,6
23570243,1,5,6
23619087,1,5,5
23769925,6,4,6
24198207,1,5,5
24245964,2,5,6
24326898,1,5,6
26178226,1,5,3
27222827,4,4,4
27886476,1,4,5
29793744,1,5,5
31503020,2,5,6
31580970,1,5,6
31921691,2,5,6
32159837,1,5,6
32235650,1,5,6
32459980,1,5,5
32691138,2,5,6
32813609,3,5,5
32829445,1,5,5
32842596,2,5,6
33006739,2,5,5
33134308,2,5,5
33188231,2,5,6
33508735,1,5,6
33514977,1,5,6
33550403,1,5,4
33631773,2,5,5
34785294,2,5,6
35008852,2,5,6
84903,1,5,5
928577,2,5,5
2563561,2,5,6
3539385,2,5,5
4284127,1,5,6
4876194,3,5,5
4914293,1,5,5
5166051,2,5,5
5472008,1,5,6
5535411,3,5,6
5638835,1,5,6
6057500,1,5,6
6310178,1,5,5
6338763,2,5,6
6370447,1,5,5
6458340,2,5,6
6547516,2,5,5
7258082,1,5,5
8735289,2,5,6
9355662,5,5,5
9702657,2,5,5
10306484,2,5,5
10764242,1,5,6
10843954,2,5,5
11934318,2,5,6
13664017,5,5,6
13681736,2,5,6
17411563,4,5,6
17492080,2,5,5
17874667,1,5,5
18047762,1,5,6
18093067,1,5,5
18338157,3,5,6
19306777,3,5,6
19565605,2,5,5
20115633,1,5,5
20322118,1,5,6
20912227,2,3,6
21592177,2,5,6
21791168,2,5,6
21857136,2,5,6
22060498,2,5,6
22168332,2,5,6
22317960,1,5,6
23325469,2,5,6
23677084,2,5,6
23678421,2,5,5
23761393,2,5,6
23763839,2,5,6
23915629,1,5,5
24362301,1,5,6
24513620,2,3,4
24899936,2,5,6
26613728,2,5,6
27419774,3,5,6
28768221,1,5,6
28850866,4,5,6
30205367,1,5,6
31456832,2,5,6
31484800,2,5,6
31645744,3,5,6
31776736,2,5,6
32229462,2,5,5
32327184,2,5,6
32651715,1,5,6
33536282,2,5,6
33556759,1,5,6
33575545,1,5,6
33615191,1,5,6
33693255,1,5,6
34667624,2,5,5
35963568,1,5,6
36099001,1,2,3
674360,1,5,4
993761,2,5,5
2236479,2,5,5
2264675,1,5,5
2613720,2,5,5
4462504,2,5,6
4621689,1,5,6
4708677,3,5,5
4826338,1,5,5
6190808,2,5,5
6809164,1,5,6
7036919,2,5,6
7498090,1,5,4
11028528,1,5,6
12372890,1,5,5
13102638,2,5,5
13143306,1,5,5
14718248,2,5,6
16037748,3,5,6
16940776,1,3,3
17772945,5,5,5
17902855,2,5,4
18051653,1,5,6
18379825,2,5,5
19294461,1,5,6
20081082,3,5,6
20429321,1,5,5
21687092,1,5,4
22119520,1,5,4
22379968,2,5,5
22949051,1,5,5
23854905,2,5,6
24480512,2,5,6
28516098,1,5,5
29460711,2,5,6
29794941,1,5,5
30107287,2,5,6
30788781,1,5,6
31233334,2,4,4
31427893,2,5,5
31486786,1,5,6
32036691,2,5,5
32062302,1,5,5
32396629,2,5,5
32855221,2,5,6
33148628,2,5,6
33240819,1,5,6
33539006,2,5,6
234244,3,5,6
810216,2,5,6
887729,1,5,5
1035314,2,5,6
1073988,1,5,5
1227001,1,5,5
2662640,2,5,5
3497480,2,5,5
4179426,2,5,6
4197862,1,5,5
4217782,1,5,4
4274330,1,5,5
4822470,3,5,5
4990717,2,5,6
5402564,2,5,6
5623258,5,5,6
5716105,2,5,6
6009619,1,5,6
6116152,1,5,6
6216802,2,5,6
6696953,1,5,5
7545411,1,5,6
8419488,1,5,5
11816386,3,5,6
12308545,3,5,4
13303233,2,5,6
13433795,3,5,6
13582616,2,5,6
15184967,1,5,6
17734604,1,5,5
17979143,1,5,6
18187945,1,5,6
18418324,2,5,5
18713402,2,5,6
19064233,1,5,6
20062619,2,5,6
20921882,2,5,6
21500824,2,5,5
22324024,2,4,5
22823106,2,5,6
22920708,2,5,6
23574853,1,5,6
23798986,2,5,5
24285996,2,5,4
25959019,2,5,6
28210612,1,5,4
29199212,2,5,6
29379354,2,5,6
29851297,2,5,5
30033416,2,5,6
30165703,2,5,5
30644475,1,5,6
32631893,2,5,5
32971620,1,5,6
33129587,1,5,5
33231221,3,5,6
33295107,1,5,6
33515990,1,5,5
33680076,2,5,6
418415,3,5,6
452624,1,5,5
934346,1,5,3
985287,2,5,6
1071178,2,5,6
1289847,1,5,6
2528464,2,5,5
2550033,1,5,4
3844604,3,5,5
4252911,1,5,3
5325227,2,5,6
5612287,1,5,5
5747899,2,5,6
5777943,2,5,6
5816791,1,5,5
5860957,1,5,5
7877535,2,5,5
9474223,1,5,5
11750611,2,5,5
12614782,1,5,6
12722614,1,5,5
13691331,2,5,5
14098305,1,5,6
16448621,2,5,6
16753540,1,5,6
17336755,2,5,6
20239892,2,5,6
21272811,1,5,5
21572116,1,5,5
21704261,1,5,5
21912019,1,5,6
22348232,3,5,6
22355700,1,5,5
22650159,1,5,6
22992349,2,5,6
23480481,1,5,6
23764979,2,5,6
23765630,2,5,5
25163342,2,5,4
26624055,1,5,6
26857399,1,5,5
28885376,1,4,6
29118607,1,5,6
30835852,1,5,5
31068280,1,5,5
31220158,1,3,6
31726653,1,5,6
31852980,2,5,6
32519727,2,5,5
32695496,1,5,4
32778914,1,5,6
33108892,1,5,6
33157111,3,5,6
33207192,3,5,6
33527471,1,5,5
33536746,2,4,6
34734204,2,5,5
816254,2,5,5
856935,2,5,5
1041809,2,5,6
1112151,3,5,6
2932277,2,5,6
4410885,3,5,5
5139891,2,5,5
5314278,3,5,5
6371477,1,4,5
6898937,2,5,5
7796655,2,5,6
8606124,1,5,5
10046505,2,4,3
11900194,1,5,4
11979593,2,4,6
12314860,2,5,6
16918822,2,4,3
16925538,1,5,5
17024518,1,5,6
17396867,2,5,5
17506769,2,5,6
17665109,1,5,4
17898393,1,5,6
18442674,1,5,5
18899899,1,4,5
19191852,1,5,5
19450853,2,5,5
20700281,3,5,6
21149471,4,5,6
21737055,1,5,5
22789313,1,5,6
23365257,1,5,5
23375367,1,4,5
23607671,1,5,6
23872700,2,5,6
24199291,1,5,5
24391742,2,5,5
25148204,1,5,6
27147841,2,5,5
27283307,1,5,4
29499052,1,5,6
30053514,1,5,5
30728527,2,5,6
31704443,2,5,6
31955447,1,5,6
33156911,3,5,6
33633287,2,5,6
33806254,2,5,6
33952725,1,5,6
36221932,1,5,6
509374,3,5,5
763503,4,5,5
1202838,1,5,5
1739126,1,5,6
3153342,4,5,6
3481987,1,5,5
3609256,1,5,5
3828367,1,5,5
4555678,2,5,6
5667567,2,5,4
5988394,1,5,5
6320157,1,5,6
8161165,2,5,6
8609670,2,5,5
10225714,2,5,6
12127146,2,5,6
15317221,1,5,5
15660049,2,4,3
16069387,1,5,6
16155106,2,5,5
16768568,1,5,6
17237360,2,5,5
17537220,1,5,6
17679793,2,5,6
17742826,1,5,6
18385220,1,5,5
18664339,2,4,4
19765120,2,5,6
19882170,1,5,6
20277146,1,5,6
20776223,1,5,5
20815233,1,5,4
23113284,2,5,5
23676819,2,5,5
23680394,2,5,5
23761774,2,5,4
23772526,1,5,5
23874371,4,5,4
23888573,1,5,5
24033039,1,5,6
24061878,1,5,6
24071776,2,5,5
24406778,1,5,5
24420532,2,5,6
24470412,1,4,5
26103266,1,5,6
26917500,1,5,5
27648749,2,5,5
28267837,2,5,5
29429537,1,5,6
30724444,2,5,5
30810856,2,5,6
30838265,1,5,6
31578745,1,5,5
31729161,2,5,6
32489352,1,5,6
33300110,2,5,5
33437820,7,5,5
33511091,1,5,6
33545380,11,5,4
33568463,1,5,6
33576790,2,5,6
33602281,4,5,6
33649066,1,3,3
33759915,1,3,3
34006644,2,4,6
35228266,1,5,5
179348,1,5,5
901720,1,5,6
1603944,1,5,5
2739325,3,5,6
4185148,2,5,4
4905717,2,5,5
5159609,4,5,5
5448832,2,3,5
5831662,1,5,4
5922680,1,5,4
6152379,2,5,6
6420324,4,5,6
7302165,1,5,5
8191908,1,5,4
8260581,1,5,6
8785226,3,5,6
9054170,1,5,6
12220152,1,5,5
16568096,2,5,5
17521937,1,5,5
17568027,1,5,4
19704593,5,5,6
19844062,2,5,6
20211748,1,5,6
20631135,3,1,1
21340216,3,5,5
21690110,1,5,5
21887409,2,5,6
22058493,1,5,6
22151042,1,5,6
22354691,1,5,4
22666203,1,5,5
23052197,2,5,6
23210468,1,5,5
23553451,2,5,6
24090947,2,1,6
24358158,2,5,6
24788859,3,5,6
25498675,1,5,5
26225225,2,5,6
27985891,2,5,5
30462950,2,5,6
31551403,1,5,6
31607602,1,5,6
31660393,3,5,6
31869693,2,4,5
31917756,1,5,5
31951474,1,3,3
32188914,2,5,6
33570679,1,5,6
33699463,3,3,4
35503516,2,4,6
36023503,9,5,6
