id,price_sky,score_reviews_sky,location_sky
26483460,1,5,6
26592958,1,5,6
26704933,2,5,6
26726588,5,5,6
26746504,2,5,6
26771884,1,5,6
26827178,2,5,6
27038682,2,5,6
27323072,1,5,6
27485070,1,5,6
27487926,2,5,6
27665923,2,4,6
27790908,2,5,6
27810490,1,4,5
27853009,2,5,6
27977637,2,5,6
27996566,1,5,6
28001681,2,5,6
28002051,2,5,6
28023883,2,5,6
28212419,1,5,6
28295849,2,5,6
28394741,2,5,6
28418851,1,5,6
28462023,2,5,6
28531940,1,5,6
28552575,2,5,6
28559339,2,5,6
28581274,2,5,6
28712889,1,5,6
28767073,2,5,6
28995544,3,1,6
29044544,2,5,6
29486654,2,5,6
29534557,1,5,6
29556120,2,4,6
29723251,1,5,6
29837481,2,5,6
29890738,2,5,6
29894667,1,5,6
29937728,1,5,5
30008483,2,5,6
30189748,2,5,6
30243222,1,5,6
30308304,1,5,6
30368822,2,5,6
30392714,1,5,6
30395161,1,5,6
30413673,2,3,6
30462524,4,5,6
30485367,2,5,6
30531412,1,5,6
30573917,2,5,6
30626766,1,5,6
30686033,2,5,6
30723572,2,3,4
30789531,2,4,6
30789946,2,4,6
30808058,3,5,6
30853191,5,5,6
30925227,2,5,6
31085373,1,2,3
31116451,2,5,6
31140717,1,5,6
31161272,1,5,6
31203478,2,5,5
31301074,2,4,6
31306325,1,5,6
31372201,3,5,6
31458189,1,5,6
31459750,2,5,6
31485928,1,5,6
31664987,2,5,6
31665509,1,5,6
31678956,2,5,6
31701287,2,5,4
31709133,1,5,6
31816671,6,4,6
31853463,2,4,6
31876574,1,5,6
31895726,1,5,6
31923852,2,5,6
31970892,1,5,6
32007128,3,5,6
32031301,2,4,5
32064945,1,5,6
32079944,1,5,6
32112299,1,5,5
32118773,1,5,6
32149735,2,5,6
32207905,1,5,6
32233236,1,5,6
32253850,2,5,6
32330096,1,5,6
32372632,1,5,6
32377878,3,5,6
32455693,1,5,6
32459265,2,5,6
32460562,3,5,6
32461179,1,5,6
32469650,1,5,5
32489693,1,5,6
32510122,1,5,6
32534097,6,5,6
32565968,2,5,6
32584485,2,5,6
32632351,3,5,5
32639628,2,5,6
32665819,1,5,6
32666072,1,5,5
32803266,1,5,6
32806384,2,5,6
32886208,1,5,6
32920074,1,5,6
33006953,1,5,6
33083702,1,5,6
33105083,1,5,6
33176482,3,4,6
33213348,1,5,6
33242327,1,4,6
33270818,2,5,6
33284071,11,5,6
33310377,1,5,6
33330813,1,5,6
33356491,6,5,6
33371508,1,5,5
33373124,2,5,6
33382146,1,5,6
33383148,3,5,6
33385613,1,5,6
33413601,1,5,6
33423992,2,5,6
33438489,2,5,6
33439121,1,5,6
33443410,2,5,6
33465633,3,5,6
33486729,2,5,6
33511396,3,5,6
33550777,1,5,6
33553946,3,5,6
33567974,2,5,6
33572746,1,5,6
33576415,1,5,6
33578738,1,4,6
33580356,3,5,6
33583392,1,5,6
33634146,1,5,6
33637722,1,5,6
33638414,2,5,6
33660817,2,4,6
33673676,2,5,6
33675755,2,5,6
33693690,4,5,6
33703816,6,5,6
33745639,1,5,6
33762137,1,5,6
33951572,2,5,6
33978612,2,5,6
34091300,1,5,6
34104873,3,5,6
34196849,2,4,6
34459633,1,5,6
34498647,1,5,6
34550232,1,5,6
35107266,1,5,5
35139995,1,3,6
35141160,1,5,6
35215475,2,5,6
35564427,1,5,6
35588301,1,5,6
35853618,2,4,6
35858163,3,5,6
36021114,1,5,6
32119,1,5,5
32649,1,5,5
40470,1,5,5
270700,1,5,5
277082,1,5,5
530224,1,5,6
716279,1,5,5
913407,5,5,5
1001862,2,5,6
1089183,1,5,6
1102432,1,5,4
1359914,1,5,3
1436151,3,4,4
1504025,1,5,5
1710699,1,5,4
1930711,1,5,5
2358256,1,5,6
2375325,1,5,5
2424060,1,5,6
2602666,1,4,6
2662546,1,5,5
2784501,1,5,5
2901399,1,5,6
3096981,1,5,3
3113005,2,5,5
3148869,1,5,4
3482937,1,5,6
3573311,1,5,5
3606860,1,5,5
3776958,1,5,6
3780957,1,5,5
3841453,1,5,5
3857479,1,5,5
3858256,1,5,6
4012889,3,5,5
4015477,2,5,6
4031761,1,5,5
4037848,1,5,6
4073643,1,5,4
4119943,1,5,5
4177465,1,5,4
4178186,1,5,4
4242770,1,5,5
4397738,2,5,4
4468315,1,5,5
4533716,2,5,5
4698801,1,5,6
4766669,1,5,5
4773476,1,5,6
4822885,1,5,5
4886493,1,5,5
4912705,1,4,3
4974679,1,5,5
5023764,2,5,6
5148833,1,5,6
5208279,1,5,6
5226622,1,5,6
5265000,1,5,6
5304024,1,5,5
5315279,1,5,5
5353091,2,5,6
5356984,2,5,5
5397766,1,5,6
5507464,1,5,5
5509551,1,3,4
5521135,1,5,6
5541914,1,5,5
5566832,2,5,4
5590157,1,5,5
5695098,1,5,5
5799689,1,5,5
5820352,2,5,4
5837450,1,5,5
5854647,2,5,5
5888864,1,5,5
5892205,2,5,5
5898780,1,5,5
5955600,2,5,5
5983411,1,5,6
5997390,1,5,4
6086369,2,5,5
6206461,2,5,4
6208827,1,5,5
6298067,1,5,5
6368521,3,5,5
6382324,1,5,5
6400851,1,5,5
6450964,1,5,5
6483878,1,5,5
6669525,2,5,6
6696193,2,5,5
6702727,1,5,5
6986548,1,5,5
7269286,1,5,6
7377482,2,5,6
7492115,1,5,4
7516025,2,5,5
7834334,1,5,6
7987021,1,5,6
7993848,1,5,5
8042937,1,5,5
8207613,1,5,5
8449095,1,5,6
9001091,1,5,5
9023382,1,5,5
9363399,5,5,6
9449668,1,5,6
9579741,2,5,5
9748451,1,5,5
9774749,1,5,5
9817317,1,5,5
11044209,1,5,5
11523300,1,4,4
11814457,1,5,5
12065347,1,5,5
12226321,1,5,5
12271518,1,5,6
12323402,1,5,6
12371266,1,5,6
12487953,1,5,5
13201060,1,5,5
13352079,1,5,5
13502720,1,5,5
13505705,1,5,5
13535311,2,5,6
13597217,1,5,6
13908668,1,5,6
13970065,2,4,5
14191286,1,4,5
14725812,1,5,5
14751589,1,5,6
14943597,1,5,5
14975027,1,5,5
14998833,1,5,5
15118082,1,5,5
15366052,1,5,5
15510014,1,5,5
15798802,1,5,5
15848748,2,5,6
15877443,1,5,5
16068943,1,5,3
16079975,2,5,6
16110958,1,5,5
16167521,3,4,4
16183094,1,5,5
16183223,1,5,5
16265064,1,5,5
16478811,1,5,6
16667573,1,5,6
16779166,2,5,6
16826773,1,5,5
17002606,1,5,6
17081704,1,5,5
17101691,1,5,6
17128519,1,4,6
17148183,2,5,6
17185175,1,5,5
17249387,1,5,6
17279432,1,5,4
17307752,1,5,5
17487833,1,5,6
17488071,1,5,6
17541005,1,5,6
17565560,1,5,6
17608430,1,4,6
17659622,1,5,5
17722251,1,5,5
17745765,1,5,5
17749582,1,5,5
17774702,1,5,6
17792205,1,5,6
17827291,1,5,6
17854705,1,5,5
17918904,1,5,5
18033933,1,5,5
18069300,1,5,5
18090278,1,5,6
18133833,1,5,6
18207187,1,5,4
18535688,1,5,6
18543772,1,5,5
18574325,1,5,4
18574781,1,5,5
18590845,1,5,5
18643336,1,5,6
18645115,1,5,5
18819894,2,5,6
19028020,1,5,6
19429039,1,5,6
19588165,1,5,5
19607063,1,5,6
19722296,1,5,6
19742196,2,5,5
19820736,1,5,5
19891397,1,5,5
20044664,1,5,6
20089977,1,5,5
20183389,1,5,6
20292659,1,5,6
20581900,1,5,6
20596651,1,5,6
20601919,1,5,5
20790317,1,5,6
20821594,1,5,6
20839214,1,5,6
20906146,1,5,5
21087112,1,5,6
21119829,1,5,4
21132204,1,5,5
21239667,1,5,6
21263147,1,5,5
21277644,1,5,6
21284772,1,4,5
21520693,1,5,5
21655589,2,5,6
21810909,1,5,5
21875967,1,5,4
21876236,1,4,4
21903673,1,4,6
21903935,1,3,3
21904047,1,4,6
21920969,1,5,6
21922027,1,4,4
21934594,1,4,4
21959321,1,5,5
22062497,1,5,6
22144523,1,5,5
22158883,1,4,5
22334797,1,5,5
22371794,1,5,6
22374496,1,5,5
22459560,1,5,6
22467834,1,4,5
22511559,1,5,5
22530996,1,5,5
22576218,1,5,6
22607661,1,5,6
22649383,1,5,6
22712580,1,5,6
22737914,1,5,4
22758513,2,5,6
22913319,1,5,5
23059599,1,5,5
23117145,1,5,6
23162142,1,5,5
23175915,1,5,6
23182149,1,5,6
23302715,1,5,6
23388776,1,5,5
23694114,1,5,5
23765097,1,5,6
23781107,1,5,6
23864623,2,5,6
23888127,1,5,5
23969305,1,5,5
24007356,1,5,6
24057681,1,5,6
24078025,1,5,6
24153468,1,5,6
24187976,1,5,5
24193338,1,5,6
24213671,1,5,6
24217456,1,5,6
24244029,1,5,6
24255569,1,5,6
24273267,1,4,5
24298503,1,5,6
24300489,2,5,5
24318581,1,5,5
24336661,2,5,4
24368293,1,5,4
24371331,1,5,5
24383630,1,5,6
24391108,2,5,5
24418345,1,5,6
24421105,1,5,5
24485682,1,4,5
24503635,1,5,5
24513465,1,5,4
24528648,1,5,6
24620255,1,5,6
24663268,2,5,5
24732910,1,5,6
24802922,1,5,5
24840300,1,5,6
24983712,1,4,3
25173905,1,5,5
25196689,1,5,5
25538492,1,5,6
25883383,1,5,6
25885533,1,5,6
25886908,1,5,6
25887458,1,5,6
25887949,1,5,6
25892392,1,5,6
25932833,2,5,6
25944527,1,5,5
26182411,1,5,4
26488735,1,5,6
26498319,1,5,6
26659585,1,5,5
26696061,1,5,6
26746015,1,5,6
26748088,1,5,5
26822102,1,5,5
26859119,1,5,6
26918568,1,5,6
27069748,1,5,4
27129407,1,5,6
27148925,1,5,6
27166131,1,5,5
27182240,1,5,6
27214629,2,5,6
27244104,1,5,5
27409711,1,5,6
27521618,1,5,5
27697021,1,5,5
27750011,1,5,4
27865693,1,5,5
27883758,1,4,5
27888907,1,5,6
27925746,1,5,6
28077707,1,5,5
28113081,1,5,5
28294566,1,5,6
28371131,1,5,5
28481344,1,5,6
28484047,1,4,5
28605632,1,5,5
28657449,1,5,5
28660146,2,5,6
28682777,1,5,6
28796584,2,5,6
28859976,2,5,5
29098737,1,5,6
29454493,1,5,5
29533724,1,5,6
29581636,1,4,6
29916882,1,5,6
29963692,1,5,6
30031781,1,5,5
30198581,1,5,6
30224383,1,5,6
30727533,1,5,6
30886465,1,4,5
30906499,1,5,6
31088197,1,5,6
31117948,1,5,5
31309468,1,5,5
31350557,1,5,5
31354490,2,5,6
31484688,1,5,6
31602792,1,5,6
31607922,1,5,6
31608594,1,5,6
31688313,1,5,6
31706834,1,5,6
31796482,1,5,6
32026728,1,5,5
32054257,1,5,5
32085318,1,5,5
32205344,1,5,6
32207480,1,5,6
32249293,1,5,6
32282347,1,5,5
32396421,1,5,6
32426571,1,5,6
32461541,1,5,6
32609288,1,5,5
32629530,1,5,6
32629565,1,5,5
32635674,1,5,5
32656517,1,5,5
32657093,1,5,4
32682027,2,5,6
32733163,1,5,6
32737839,1,5,6
32885435,1,4,3
32945006,1,5,6
32954233,1,5,6
32976782,4,5,5
33001079,1,5,6
33003114,1,5,5
33030197,1,5,6
33036865,1,5,5
33036980,3,5,6
33071121,1,5,6
33074927,1,5,6
33110216,1,5,6
33177482,1,5,6
33205539,1,5,6
33261401,2,5,6
33283859,1,5,6
33302000,1,5,6
33311370,1,5,6
33312600,1,5,6
33332573,1,5,5
33363293,1,5,6
33365196,3,5,6
33411339,1,5,5
33413947,1,5,5
33420347,1,5,6
33427915,1,5,5
33446311,1,5,6
33449578,1,5,6
33539466,1,5,6
33546474,1,5,5
33587364,1,5,6
33613060,1,5,5
33648125,1,5,6
33671203,1,5,6
33705426,1,5,5
33707170,1,5,4
33707824,1,5,6
33815347,1,5,5
34048664,1,5,6
34136728,1,5,5
34243537,1,5,6
34293665,1,4,6
34471754,1,5,5
34475145,1,5,6
34494397,11,4,6
34504269,1,5,5
34525539,1,5,6
34735831,1,5,5
34851625,1,5,5
35007375,1,5,6
35026879,1,5,5
35329690,1,5,6
35483308,4,5,4
36254870,1,5,6
256390,2,5,5
461208,1,5,6
655124,1,5,6
894814,1,5,6
953644,1,5,5
961760,1,5,6
987789,1,5,5
1016627,1,5,5
1262058,1,5,6
1364714,1,5,5
1769763,1,5,6
1780596,1,5,4
1837947,1,5,5
1981351,1,5,3
2071149,1,5,5
2527253,1,5,5
2579905,1,5,6
2809467,1,5,6
3321259,1,5,6
3339932,2,5,5
3521092,1,5,5
3572710,1,5,5
4029992,2,5,6
4192492,1,5,5
4402699,1,5,5
4500413,1,5,5
4528567,1,5,5
4563662,1,5,6
4585622,2,5,6
4691656,1,5,6
4763295,1,5,6
4822695,1,5,5
4853919,1,5,5
4884839,2,5,6
4990096,1,5,6
5203424,1,5,6
5220296,1,5,6
5278077,1,5,5
5278771,1,5,6
5356951,1,5,6
5366502,2,5,6
5397694,2,5,6
5456710,1,5,5
5503916,1,5,5
5568606,4,5,6
5598318,1,5,6
5602117,1,5,5
5647668,1,5,6
5654418,1,5,5
5756901,1,5,5
5780925,1,5,5
5803232,3,5,6
5829199,1,5,6
5833709,2,5,5
5834029,1,5,5
5876989,2,5,6
5878103,1,5,6
5880211,1,5,5
5975128,1,5,6
6008641,2,5,5
6039651,1,5,5
6060638,1,4,4
6101154,1,5,6
6124590,3,5,4
6184040,1,5,6
6270627,1,5,6
6352817,1,5,6
6517624,1,5,5
6570305,1,5,6
6617984,1,5,6
6654907,2,5,6
6873419,1,5,6
7434756,1,5,6
7539411,1,5,6
8094307,2,5,6
8351231,2,5,5
8388450,1,5,5
8812124,4,5,6
8915880,1,5,6
9017585,2,4,4
9035989,1,5,6
9036592,1,5,6
9109283,1,5,5
9539896,1,5,5
9571498,5,5,5
9913488,1,5,6
10219258,2,5,6
10266636,1,5,6
10609062,1,5,6
10800858,1,5,4
11064624,1,5,5
11091332,1,5,6
11310811,1,5,6
11360215,1,5,6
11368023,2,5,6
11450451,1,4,3
11458591,1,5,5
11677733,2,5,6
11694211,2,4,6
11879093,2,4,5
11996637,1,5,6
12014364,1,5,5
12014834,2,5,4
12104904,1,5,5
12130497,3,5,6
12202781,1,5,6
12362783,1,5,6
12439973,1,5,6
12588054,2,5,6
12693087,1,5,6
12815864,1,5,6
12976836,2,5,5
12985186,1,5,6
13106899,1,5,6
13195896,1,5,6
13668182,1,5,6
13946570,2,5,6
14079430,2,4,4
15297800,1,5,6
15299426,3,5,6
15335062,1,5,6
15365201,2,5,6
15387218,1,5,6
15421929,1,5,6
15650641,1,5,6
15766671,1,3,4
15852068,1,5,6
15936665,1,5,6
16111565,1,5,6
16139527,1,5,6
16155820,1,5,6
16266509,1,5,5
16431855,1,5,6
16594351,1,5,5
16737714,1,5,5
16746173,1,5,6
16949976,1,5,6
16995139,1,5,5
17101500,1,5,6
17316080,1,5,6
17354790,1,5,6
17529731,1,5,6
17536807,1,5,5
17581546,1,5,4
17645252,1,5,6
17650165,1,5,6
17713700,2,5,6
17743098,2,5,6
17762700,1,5,6
17920915,1,5,6
17925195,2,5,6
17966724,1,5,5
17967761,1,5,6
17978910,1,4,5
18040149,1,5,5
18158738,1,5,6
18220335,1,5,6
18396607,1,5,6
18479028,2,5,6
18610197,1,5,6
18713448,1,5,6
18952642,1,5,5
19050277,1,5,6
19061552,1,5,3
19114738,1,5,5
19308234,1,5,5
19451417,1,5,6
19579531,2,5,6
19815085,2,5,6
19976137,1,5,5
20034847,1,5,6
20080948,2,5,6
20142760,1,5,6
20147599,2,5,6
20687385,1,5,6
20781911,1,5,6
20797560,1,5,6
20815406,1,4,3
20829992,1,5,5
20874252,1,4,5
20909488,1,5,6
21016159,1,4,5
21019432,2,5,6
21053614,1,5,5
21090371,1,5,5
21151416,1,5,5
21209339,1,5,5
21212217,1,5,5
21353756,1,5,5
21354065,1,5,6
21392241,1,5,5
21396256,1,5,5
21628524,1,5,5
21676361,1,5,5
21794900,2,5,5
21820010,1,5,5
21858313,1,5,6
21890825,1,5,6
21953377,1,5,6
21959304,2,5,6
22041665,1,5,6
22196605,1,5,6
22263947,1,5,5
22307165,1,5,6
22344430,1,5,5
22449046,1,5,5
22496303,2,5,6
22765720,3,5,6
22879070,1,5,6
22900830,1,5,6
22997114,1,5,6
23031529,1,5,6
23033282,2,5,6
23192345,2,5,6
23284198,1,5,6
23319089,3,5,5
23407272,2,5,6
23408469,2,5,5
23459221,2,5,6
23492547,1,5,6
23585961,4,5,6
23622668,1,5,6
23659685,2,5,6
23674594,2,5,6
23675359,1,5,6
23795468,1,5,6
23835219,1,5,5
23996804,1,5,6
24005228,1,5,6
24089835,1,5,6
24101063,1,5,6
24108390,2,5,4
24119181,1,5,5
24173705,1,5,6
24214438,3,3,3
24270391,1,5,6
24422422,1,5,6
24445987,1,5,5
24548943,1,5,6
24549620,1,4,6
24649962,1,5,6
24786809,1,4,4
24882984,2,5,6
24984553,1,5,6
25174959,1,5,6
25219128,1,5,5
25281620,1,5,6
25332461,1,5,6
25703843,1,5,5
26019184,1,5,6
26022855,1,5,6
26265424,1,5,6
26637907,1,5,6
26652803,3,5,6
26683020,1,5,5
26702601,2,5,6
26726397,1,5,6
26740328,1,4,5
26776466,1,5,5
26892542,1,5,5
26951976,1,5,6
26981766,1,5,6
27015974,1,5,6
27047299,1,5,6
27086352,2,5,6
27135843,1,5,6
27283028,1,5,5
27381344,3,1,2
27721890,1,5,6
27821677,2,5,6
27978982,1,5,5
28104310,1,5,5
28217334,2,5,6
28236781,1,5,5
28246213,1,5,5
28264472,1,5,6
28267885,1,5,5
28426923,1,5,5
28437248,1,5,6
28481428,1,5,5
28505315,1,5,6
28506801,2,5,6
29000602,2,5,6
29023373,1,5,6
29152641,1,5,5
29209271,1,5,5
29231765,1,5,6
29350944,1,5,6
29432599,1,5,6
29724469,3,5,6
30040199,2,5,6
30194361,1,3,5
30203946,1,5,5
30497534,1,5,6
30603653,2,5,6
30712176,1,5,5
30728864,1,5,6
30764483,1,5,5
30851046,1,5,5
30923835,1,5,6
30951580,1,5,6
31021723,4,5,5
31030241,2,5,6
31181918,1,5,5
31204290,1,5,5
31275259,1,5,5
31502635,2,5,6
31509753,1,5,6
31528383,5,5,6
31559009,1,5,6
31640281,1,4,6
31685068,1,5,6
31710775,1,5,6
31976833,1,5,6
32001228,1,5,6
32002169,1,5,6
32012400,1,5,5
32122809,1,5,6
32231677,2,5,6
32278880,1,5,6
32337248,1,5,5
32353150,1,5,6
32379320,1,5,6
32460775,2,5,6
32478275,1,5,6
32483932,2,5,6
32489686,1,4,6
32629031,1,5,6
32782797,1,5,6
32788634,1,5,6
32859257,3,5,6
32879638,1,5,6
32945334,1,5,6
32973007,3,4,6
33035425,2,5,6
33147391,1,5,5
33147629,1,5,6
33148772,2,4,6
33156410,2,5,6
33212554,1,5,6
33227040,1,5,6
33260835,1,5,6
33263233,2,4,6
33265126,1,5,6
33265966,3,5,6
33266735,1,5,4
33282510,1,5,6
33311137,1,5,6
33327780,2,5,5
33369063,1,5,6
33370282,1,5,6
33382224,3,5,5
33388943,1,5,5
33392928,1,5,6
