id,price_sky,score_reviews_sky,location_sky
20328183,2,5,6
35223643,9,5,6
5044743,2,5,5
5330793,1,5,4
27893965,1,5,5
30151464,1,3,6
32015075,3,5,6
32066552,2,5,5
35153761,3,5,6
33953074,2,5,6
3141646,4,4,4
17971600,2,5,5
25769696,6,5,5
17237300,7,5,6
18328255,1,4,4
