id,price_sky,score_reviews_sky,location_sky
23970045,1,5,6
24344069,1,5,6
24394033,1,5,6
24519057,1,5,6
26143748,2,5,5
26729905,1,5,6
27304557,1,4,5
27649850,1,5,5
27844278,1,5,5
28510368,1,5,6
28635150,1,5,6
29384563,4,5,6
30847086,1,5,6
32122895,1,5,5
32883980,1,5,6
33506604,1,5,6
34204902,1,5,6
35302510,2,5,4
35670462,1,5,6
375429,1,5,4
691591,1,5,4
1763001,1,5,5
3467743,1,5,5
3510557,2,5,6
4851570,1,5,6
5401185,1,4,5
5417208,4,5,6
5886936,1,5,5
5930181,1,5,6
5987112,1,4,5
6381938,1,5,6
6417792,1,5,6
6461198,2,5,4
7062849,1,5,6
10010252,1,5,6
10914331,2,5,6
11424083,1,4,6
12015100,1,5,6
12183645,1,5,6
12265820,3,5,4
12921795,1,5,5
13739779,1,4,6
14172699,1,5,5
16037386,1,5,5
17674322,1,5,4
17973119,2,5,6
18129180,1,5,5
19048014,1,5,5
19939626,1,5,5
20165705,1,5,5
20221339,2,5,5
21640680,1,5,5
21863246,2,5,4
22077513,1,5,5
22594802,1,5,6
23740642,1,5,6
23818487,1,5,4
23847275,1,5,5
24158080,1,5,5
24798319,2,5,6
26391977,1,5,6
26839442,1,2,6
28954139,2,5,5
29155517,1,5,5
29383179,1,5,5
30006663,1,5,6
30454118,1,5,5
30920819,1,5,6
31027882,2,5,6
31251855,1,5,5
31619083,1,3,3
32304721,2,5,6
32630738,1,5,4
32980537,1,5,6
33181756,1,3,4
33333513,1,5,5
33335116,1,4,5
33467561,1,5,4
33512771,1,5,6
34557837,1,5,5
35079097,1,5,5
309905,1,5,5
1119105,3,4,6
2290704,2,5,5
2568396,2,5,6
2604973,2,5,6
2693119,1,5,5
3156432,1,3,5
3249255,2,5,5
3519937,3,5,6
3709168,2,5,6
4300250,1,5,6
4715231,1,5,5
5034548,3,5,6
5191295,1,5,6
5669111,1,5,6
5716116,1,5,6
5789627,1,5,5
5914510,1,5,6
5934998,3,5,5
6139579,1,5,5
6346181,2,5,6
6410567,1,5,6
7378782,2,5,6
7553704,2,5,6
8386819,1,5,5
8527327,1,5,5
12666640,1,5,5
13512208,1,5,6
15931508,1,5,5
16094750,2,5,4
17529587,2,5,5
18170443,1,5,5
19068385,1,5,5
19113634,2,5,4
20825275,2,5,6
21146353,1,5,5
22824011,1,5,6
23932290,2,5,6
24003069,1,5,6
24371378,1,5,6
24387390,1,5,5
25274166,1,5,6
25817835,1,5,6
26125800,1,5,4
26918547,1,5,5
28265741,2,5,6
28418947,2,5,6
28421844,2,5,6
29724818,10,5,6
30217635,1,5,5
30739984,1,5,5
31256644,2,5,6
32095308,1,5,6
32301634,1,5,6
33104162,1,5,5
33207979,2,5,5
33614955,2,5,6
33929022,1,5,6
34850910,1,5,6
181914,2,5,4
223611,1,5,5
2317172,2,5,5
2543348,1,5,5
2688651,1,5,3
2698811,2,4,4
2756072,1,5,5
3119415,1,4,4
4919646,1,5,6
5775407,2,5,5
5867578,1,5,4
6319751,1,5,5
6357444,3,5,6
6530842,1,5,5
6793177,2,5,5
7108891,1,5,5
7551235,2,5,6
7575768,1,5,6
8271162,1,5,6
8719250,1,5,5
8933808,1,5,5
9055753,3,5,5
10896537,1,5,5
10923513,2,5,5
11508597,3,5,6
11577831,1,5,6
11883148,1,5,4
11941672,1,5,6
12103809,1,5,5
12362120,1,5,6
13649115,1,5,6
14939082,2,5,5
15334620,1,5,5
15353023,1,5,5
15432099,1,5,5
16036532,1,5,6
17924689,1,5,5
17950632,2,5,4
18496084,1,5,5
18875170,1,5,6
20015098,2,5,6
20966774,2,5,6
21742054,1,5,6
21822733,1,4,5
21957391,1,5,6
22728567,1,5,6
22791423,1,5,5
24195365,1,5,6
24250095,7,5,6
24256521,1,5,5
24283184,1,5,6
24303357,1,5,6
24385360,1,3,4
24661382,2,5,6
24823334,1,4,5
25509343,1,5,6
25960584,2,5,5
26020785,1,5,6
26587636,1,5,5
26942476,1,5,6
27180246,1,5,5
27454498,1,5,6
27537981,1,5,5
30052581,1,4,6
30060086,1,5,6
30120705,1,5,5
30528604,9,5,6
30810900,1,5,6
33148796,2,5,6
33235508,2,5,6
34886627,2,5,6
35241495,2,5,4
172600,1,5,6
935962,1,5,5
3100719,1,5,5
3227070,1,5,6
4103473,2,5,5
4246507,1,5,5
4348165,2,5,5
5225804,1,5,6
6041912,1,5,5
6324012,2,5,5
7353878,1,5,6
7732730,2,5,6
9197689,2,5,6
11963234,1,5,5
12847214,3,5,5
13791597,3,5,6
15202053,2,5,6
15950496,1,5,5
17551527,2,5,6
17614567,1,5,6
19321406,3,3,6
21199231,2,4,4
21571669,2,5,5
21652839,1,5,5
22843749,1,5,5
23319010,1,5,5
24234416,1,5,6
24370647,2,5,5
25720678,1,5,5
27378921,2,5,6
28070922,1,5,6
28504967,1,5,5
29656473,1,4,5
30681587,1,5,6
31453574,1,5,6
31468805,1,5,6
31684345,1,5,5
32203036,1,4,6
32484735,1,5,6
32492513,1,4,5
32778688,1,5,6
33148537,1,5,6
33179644,2,5,6
33335196,4,5,6
33540226,2,5,6
33568064,1,5,5
33577112,1,5,5
33603814,2,5,6
33926508,1,5,5
1114259,2,4,5
2307058,1,5,5
2393174,1,5,5
2476282,1,5,4
2520279,1,5,6
2819222,1,4,3
3832467,1,5,5
3846763,2,5,6
4646665,1,5,5
4878596,1,5,5
5245345,1,5,6
5384857,1,5,5
5399149,1,5,5
5583940,1,5,5
5664086,2,5,6
6152096,1,5,4
6341325,1,5,6
6490451,1,5,4
6580689,2,5,5
6879916,1,5,4
7098705,2,5,6
7256755,2,4,4
7343105,2,5,6
8123891,1,5,5
8442375,1,5,6
10717934,3,5,6
11595871,1,5,6
11909478,1,4,6
12052369,1,5,5
12692281,1,5,5
13993339,1,5,4
16108142,4,4,5
16451803,1,5,5
17651278,1,3,2
17787375,1,5,5
18102589,1,5,6
19815048,1,5,6
21508804,1,5,5
21677767,1,5,5
22044613,1,5,6
22061806,1,5,5
22529743,2,5,6
23270376,1,5,6
23367720,1,4,3
23744313,2,5,5
23763142,1,5,6
23831745,2,5,6
23838683,4,5,5
23879291,1,5,6
24156203,1,5,5
24169779,1,5,6
24387313,1,5,5
24792968,1,5,4
25944988,2,5,6
26736824,2,5,6
27718196,1,3,5
29410054,1,5,5
31051791,1,5,5
32232772,1,5,6
32321419,1,5,5
32754689,5,5,5
32799615,1,5,6
32801868,2,5,6
32807147,1,5,6
32892085,5,4,4
32929923,2,5,6
33155566,1,5,5
33209511,1,5,6
33215107,2,5,5
33263024,10,5,5
33512071,1,5,6
33513167,2,5,5
33517840,2,5,5
33625266,3,5,5
35369279,1,5,5
582623,1,5,5
977109,2,5,6
2624857,1,5,6
3245572,1,5,3
3507253,2,5,5
3682050,1,5,5
4705237,2,5,6
4799570,1,5,5
5312354,3,5,6
5600769,1,5,5
5649342,2,5,6
5670335,1,5,5
5940387,1,5,5
6217127,1,5,5
6256272,1,4,5
8624117,1,4,5
11647925,1,5,6
12565852,1,5,5
12568127,1,5,6
13123517,3,5,6
13845306,1,5,5
14019500,1,5,5
14171391,1,5,6
15415649,1,5,5
16357592,2,5,6
18487598,1,5,5
21483898,1,5,6
22256327,1,5,5
22895294,1,5,6
23430002,1,4,5
23714032,1,5,6
23962304,1,5,6
24483939,1,5,6
25830173,1,5,5
25936476,1,5,6
26930669,1,5,5
27298227,1,5,5
28423542,1,5,5
28503666,1,5,6
29149381,1,5,6
29508933,1,5,6
31016903,1,4,6
31823810,2,5,6
31947884,1,5,6
32287335,1,5,6
32324413,2,4,5
32610560,1,5,6
32625989,1,5,6
32854713,1,5,6
33033863,1,5,5
33214343,1,5,6
33285398,1,5,6
33328922,2,4,4
33613855,1,5,5
33671538,1,5,5
34253003,1,5,6
34669149,1,5,6
