id,price_sky,score_reviews_sky,location_sky
17607762,5,5,6
6643762,2,5,5
16667235,2,5,6
4161027,3,5,6
5250865,5,5,5
12353767,1,5,6
12499857,5,5,6
1332040,2,5,6
24999369,4,5,5
